,NO.,DATE,TIME,TEMPERATURE,RELATIVE-HUMIDITY,DEW-POINT,GPP,DATETIME
2325,2326,03-14-2022,12:04:17,28.4,18.4,2.1,30.8,2022-03-14 12:04:17
2326,2327,03-14-2022,12:05:17,28.4,18.4,2.1,30.8,2022-03-14 12:05:17
2327,2328,03-14-2022,12:06:17,28.4,18.4,2.1,30.8,2022-03-14 12:06:17
2328,2329,03-14-2022,12:07:17,28.4,18.4,2.1,30.8,2022-03-14 12:07:17
2329,2330,03-14-2022,12:08:17,28.4,18.4,2.1,30.8,2022-03-14 12:08:17
2330,2331,03-14-2022,12:09:17,28.4,18.4,2.1,30.8,2022-03-14 12:09:17
2331,2332,03-14-2022,12:10:17,28.4,18.5,2.1,30.9,2022-03-14 12:10:17
2332,2333,03-14-2022,12:11:17,28.4,18.5,2.1,30.9,2022-03-14 12:11:17
2333,2334,03-14-2022,12:12:17,28.4,18.4,2.1,30.8,2022-03-14 12:12:17
2334,2335,03-14-2022,12:13:17,28.4,18.4,2.1,30.8,2022-03-14 12:13:17
2335,2336,03-14-2022,12:14:17,28.4,18.5,2.1,30.9,2022-03-14 12:14:17
2336,2337,03-14-2022,12:15:17,28.3,18.4,2.0,30.6,2022-03-14 12:15:17
2337,2338,03-14-2022,12:16:17,28.4,18.5,2.1,30.9,2022-03-14 12:16:17
2338,2339,03-14-2022,12:17:17,28.4,18.5,2.1,30.9,2022-03-14 12:17:17
2339,2340,03-14-2022,12:18:17,28.3,18.5,2.1,30.7,2022-03-14 12:18:17
2340,2341,03-14-2022,12:19:17,28.4,18.5,2.1,30.9,2022-03-14 12:19:17
2341,2342,03-14-2022,12:20:17,28.4,18.6,2.2,31.1,2022-03-14 12:20:17
2342,2343,03-14-2022,12:21:17,28.4,18.5,2.1,30.9,2022-03-14 12:21:17
2343,2344,03-14-2022,12:22:17,28.4,18.6,2.2,31.1,2022-03-14 12:22:17
2344,2345,03-14-2022,12:23:17,28.4,18.5,2.1,30.9,2022-03-14 12:23:17
2345,2346,03-14-2022,12:24:17,28.5,18.5,2.2,31.1,2022-03-14 12:24:17
2346,2347,03-14-2022,12:25:17,28.5,18.5,2.2,31.1,2022-03-14 12:25:17
2347,2348,03-14-2022,12:26:17,28.5,18.4,2.2,30.9,2022-03-14 12:26:17
2348,2349,03-14-2022,12:27:17,28.5,18.4,2.2,30.9,2022-03-14 12:27:17
2349,2350,03-14-2022,12:28:17,28.6,18.4,2.2,31.1,2022-03-14 12:28:17
2350,2351,03-14-2022,12:29:17,28.6,18.3,2.2,30.9,2022-03-14 12:29:17
2351,2352,03-14-2022,12:30:17,28.6,18.2,2.1,30.8,2022-03-14 12:30:17
2352,2353,03-14-2022,12:31:17,28.7,18.2,2.2,31.0,2022-03-14 12:31:17
2353,2354,03-14-2022,12:32:17,28.7,18.2,2.2,31.0,2022-03-14 12:32:17
2354,2355,03-14-2022,12:33:17,28.8,18.1,2.2,31.0,2022-03-14 12:33:17
2355,2356,03-14-2022,12:34:17,28.8,18.0,2.1,30.8,2022-03-14 12:34:17
2356,2357,03-14-2022,12:35:17,28.9,18.0,2.2,31.0,2022-03-14 12:35:17
2357,2358,03-14-2022,12:36:17,28.9,17.9,2.1,30.8,2022-03-14 12:36:17
2358,2359,03-14-2022,12:37:17,29.0,17.9,2.2,31.0,2022-03-14 12:37:17
2359,2360,03-14-2022,12:38:17,29.0,17.7,2.0,30.6,2022-03-14 12:38:17
2360,2361,03-14-2022,12:39:17,29.0,17.7,2.0,30.6,2022-03-14 12:39:17
2361,2362,03-14-2022,12:40:17,29.1,17.7,2.1,30.8,2022-03-14 12:40:17
2362,2363,03-14-2022,12:41:17,29.1,17.7,2.1,30.8,2022-03-14 12:41:17
2363,2364,03-14-2022,12:42:17,29.2,17.7,2.2,31.0,2022-03-14 12:42:17
2364,2365,03-14-2022,12:43:17,29.2,17.5,2.0,30.6,2022-03-14 12:43:17
2365,2366,03-14-2022,12:44:17,29.2,17.5,2.0,30.6,2022-03-14 12:44:17
2366,2367,03-14-2022,12:45:17,29.2,17.5,2.0,30.6,2022-03-14 12:45:17
2367,2368,03-14-2022,12:46:17,29.2,17.4,1.9,30.5,2022-03-14 12:46:17
2368,2369,03-14-2022,12:47:17,29.2,17.5,2.0,30.6,2022-03-14 12:47:17
2369,2370,03-14-2022,12:48:17,29.2,17.5,2.0,30.6,2022-03-14 12:48:17
2370,2371,03-14-2022,12:49:17,29.2,17.4,1.9,30.5,2022-03-14 12:49:17
2371,2372,03-14-2022,12:50:17,29.2,17.4,1.9,30.5,2022-03-14 12:50:17
2372,2373,03-14-2022,12:51:17,29.1,17.4,1.9,30.3,2022-03-14 12:51:17
2373,2374,03-14-2022,12:52:17,29.1,17.4,1.9,30.3,2022-03-14 12:52:17
2374,2375,03-14-2022,12:53:17,29.1,17.4,1.9,30.3,2022-03-14 12:53:17
2375,2376,03-14-2022,12:54:17,29.1,17.4,1.9,30.3,2022-03-14 12:54:17
2376,2377,03-14-2022,12:55:17,29.1,17.5,1.9,30.5,2022-03-14 12:55:17
2377,2378,03-14-2022,12:56:17,29.0,17.5,1.9,30.3,2022-03-14 12:56:17
2378,2379,03-14-2022,12:57:17,29.0,17.5,1.9,30.3,2022-03-14 12:57:17
2379,2380,03-14-2022,12:58:17,29.0,17.5,1.9,30.3,2022-03-14 12:58:17
2380,2381,03-14-2022,12:59:17,29.0,17.5,1.9,30.3,2022-03-14 12:59:17
2381,2382,03-14-2022,13:00:17,29.0,17.6,1.9,30.5,2022-03-14 13:00:17
2382,2383,03-14-2022,13:01:17,28.9,17.5,1.8,30.1,2022-03-14 13:01:17
2383,2384,03-14-2022,13:02:17,28.9,17.6,1.9,30.3,2022-03-14 13:02:17
2384,2385,03-14-2022,13:03:17,28.9,17.6,1.9,30.3,2022-03-14 13:03:17
2385,2386,03-14-2022,13:04:17,28.9,17.7,1.9,30.4,2022-03-14 13:04:17
2386,2387,03-14-2022,13:05:17,28.8,17.7,1.9,30.3,2022-03-14 13:05:17
2387,2388,03-14-2022,13:06:17,28.8,17.7,1.9,30.3,2022-03-14 13:06:17
2388,2389,03-14-2022,13:07:17,28.8,17.7,1.9,30.3,2022-03-14 13:07:17
2389,2390,03-14-2022,13:08:17,28.8,17.8,1.9,30.4,2022-03-14 13:08:17
2390,2391,03-14-2022,13:09:17,28.8,17.9,2.0,30.6,2022-03-14 13:09:17
2391,2392,03-14-2022,13:10:17,28.7,17.9,1.9,30.4,2022-03-14 13:10:17
2392,2393,03-14-2022,13:11:17,28.7,17.9,1.9,30.4,2022-03-14 13:11:17
2393,2394,03-14-2022,13:12:17,28.7,18.0,2.0,30.6,2022-03-14 13:12:17
2394,2395,03-14-2022,13:13:17,28.7,18.1,2.1,30.8,2022-03-14 13:13:17
2395,2396,03-14-2022,13:14:17,28.7,18.1,2.1,30.8,2022-03-14 13:14:17
2396,2397,03-14-2022,13:15:17,28.7,18.1,2.1,30.8,2022-03-14 13:15:17
2397,2398,03-14-2022,13:16:17,28.6,18.2,2.1,30.8,2022-03-14 13:16:17
2398,2399,03-14-2022,13:17:17,28.6,18.2,2.1,30.8,2022-03-14 13:17:17
2399,2400,03-14-2022,13:18:17,28.6,18.2,2.1,30.8,2022-03-14 13:18:17
2400,2401,03-14-2022,13:19:17,28.6,18.3,2.2,30.9,2022-03-14 13:19:17
2401,2402,03-14-2022,13:20:17,28.6,18.3,2.2,30.9,2022-03-14 13:20:17
2402,2403,03-14-2022,13:21:17,28.5,18.3,2.1,30.8,2022-03-14 13:21:17
2403,2404,03-14-2022,13:22:17,28.5,18.2,2.0,30.6,2022-03-14 13:22:17
2404,2405,03-14-2022,13:23:17,28.5,18.2,2.0,30.6,2022-03-14 13:23:17
2405,2406,03-14-2022,13:24:17,28.5,18.3,2.1,30.8,2022-03-14 13:24:17
2406,2407,03-14-2022,13:25:17,28.5,18.2,2.0,30.6,2022-03-14 13:25:17
2407,2408,03-14-2022,13:26:17,28.5,18.2,2.0,30.6,2022-03-14 13:26:17
2408,2409,03-14-2022,13:27:17,28.5,18.2,2.0,30.6,2022-03-14 13:27:17
2409,2410,03-14-2022,13:28:17,28.5,18.2,2.0,30.6,2022-03-14 13:28:17
2410,2411,03-14-2022,13:29:17,28.4,18.2,1.9,30.4,2022-03-14 13:29:17
2411,2412,03-14-2022,13:30:17,28.4,18.2,1.9,30.4,2022-03-14 13:30:17
2412,2413,03-14-2022,13:31:17,28.4,18.2,1.9,30.4,2022-03-14 13:31:17
2413,2414,03-14-2022,13:32:17,28.4,18.2,1.9,30.4,2022-03-14 13:32:17
2414,2415,03-14-2022,13:33:17,28.4,18.2,1.9,30.4,2022-03-14 13:33:17
2415,2416,03-14-2022,13:34:17,28.4,18.3,2.0,30.6,2022-03-14 13:34:17
2416,2417,03-14-2022,13:35:17,28.4,18.2,1.9,30.4,2022-03-14 13:35:17
2417,2418,03-14-2022,13:36:17,28.4,18.3,2.0,30.6,2022-03-14 13:36:17
2418,2419,03-14-2022,13:37:17,28.4,18.3,2.0,30.6,2022-03-14 13:37:17
2419,2420,03-14-2022,13:38:17,28.3,18.3,1.9,30.4,2022-03-14 13:38:17
2420,2421,03-14-2022,13:39:17,28.3,18.3,1.9,30.4,2022-03-14 13:39:17
2421,2422,03-14-2022,13:40:17,28.3,18.3,1.9,30.4,2022-03-14 13:40:17
2422,2423,03-14-2022,13:41:17,28.3,18.3,1.9,30.4,2022-03-14 13:41:17
2423,2424,03-14-2022,13:42:17,28.3,18.4,2.0,30.6,2022-03-14 13:42:17
2424,2425,03-14-2022,13:43:17,28.3,18.3,1.9,30.4,2022-03-14 13:43:17
2425,2426,03-14-2022,13:44:17,28.3,18.4,2.0,30.6,2022-03-14 13:44:17
2426,2427,03-14-2022,13:45:17,28.3,18.4,2.0,30.6,2022-03-14 13:45:17
2427,2428,03-14-2022,13:46:17,28.3,18.4,2.0,30.6,2022-03-14 13:46:17
2428,2429,03-14-2022,13:47:17,28.3,18.5,2.1,30.7,2022-03-14 13:47:17
2429,2430,03-14-2022,13:48:17,28.3,18.6,2.1,30.9,2022-03-14 13:48:17
2430,2431,03-14-2022,13:49:17,28.3,18.6,2.1,30.9,2022-03-14 13:49:17
2431,2432,03-14-2022,13:50:17,28.3,18.5,2.1,30.7,2022-03-14 13:50:17
2432,2433,03-14-2022,13:51:17,28.3,18.5,2.1,30.7,2022-03-14 13:51:17
2433,2434,03-14-2022,13:52:17,28.4,18.5,2.1,30.9,2022-03-14 13:52:17
2434,2435,03-14-2022,13:53:17,28.4,18.5,2.1,30.9,2022-03-14 13:53:17
2435,2436,03-14-2022,13:54:17,28.4,18.5,2.1,30.9,2022-03-14 13:54:17
2436,2437,03-14-2022,13:55:17,28.5,18.5,2.2,31.1,2022-03-14 13:55:17
2437,2438,03-14-2022,13:56:17,28.5,18.5,2.2,31.1,2022-03-14 13:56:17
2438,2439,03-14-2022,13:57:17,28.5,18.4,2.2,30.9,2022-03-14 13:57:17
2439,2440,03-14-2022,13:58:17,28.6,18.4,2.2,31.1,2022-03-14 13:58:17
2440,2441,03-14-2022,13:59:17,28.6,18.4,2.2,31.1,2022-03-14 13:59:17
2441,2442,03-14-2022,14:00:17,28.6,18.4,2.2,31.1,2022-03-14 14:00:17
2442,2443,03-14-2022,14:01:17,28.6,18.3,2.2,30.9,2022-03-14 14:01:17
2443,2444,03-14-2022,14:02:17,28.7,18.4,2.3,31.3,2022-03-14 14:02:17
2444,2445,03-14-2022,14:03:17,28.7,18.4,2.3,31.3,2022-03-14 14:03:17
2445,2446,03-14-2022,14:04:17,28.8,18.3,2.3,31.3,2022-03-14 14:04:17
2446,2447,03-14-2022,14:05:17,28.8,18.4,2.4,31.5,2022-03-14 14:05:17
2447,2448,03-14-2022,14:06:17,28.9,18.3,2.4,31.5,2022-03-14 14:06:17
2448,2449,03-14-2022,14:07:17,28.9,18.3,2.4,31.5,2022-03-14 14:07:17
2449,2450,03-14-2022,14:08:17,29.0,18.1,2.3,31.3,2022-03-14 14:08:17
2450,2451,03-14-2022,14:09:17,29.0,18.1,2.3,31.3,2022-03-14 14:09:17
2451,2452,03-14-2022,14:10:17,29.0,17.9,2.2,31.0,2022-03-14 14:10:17
2452,2453,03-14-2022,14:11:17,29.1,17.8,2.2,31.0,2022-03-14 14:11:17
2453,2454,03-14-2022,14:12:17,29.1,17.6,2.0,30.6,2022-03-14 14:12:17
2454,2455,03-14-2022,14:13:17,29.1,17.5,1.9,30.5,2022-03-14 14:13:17
2455,2456,03-14-2022,14:14:17,29.2,17.4,1.9,30.5,2022-03-14 14:14:17
2456,2457,03-14-2022,14:15:17,29.2,17.3,1.9,30.3,2022-03-14 14:15:17
2457,2458,03-14-2022,14:16:17,29.2,17.3,1.9,30.3,2022-03-14 14:16:17
2458,2459,03-14-2022,14:17:17,29.2,17.2,1.8,30.1,2022-03-14 14:17:17
2459,2460,03-14-2022,14:18:17,29.2,17.2,1.8,30.1,2022-03-14 14:18:17
2460,2461,03-14-2022,14:19:17,29.2,17.2,1.8,30.1,2022-03-14 14:19:17
2461,2462,03-14-2022,14:20:17,29.2,17.3,1.9,30.3,2022-03-14 14:20:17
2462,2463,03-14-2022,14:21:17,29.2,17.3,1.9,30.3,2022-03-14 14:21:17
2463,2464,03-14-2022,14:22:17,29.1,17.4,1.9,30.3,2022-03-14 14:22:17
2464,2465,03-14-2022,14:23:17,29.2,17.4,1.9,30.5,2022-03-14 14:23:17
2465,2466,03-14-2022,14:24:17,29.1,17.5,1.9,30.5,2022-03-14 14:24:17
2466,2467,03-14-2022,14:25:17,29.1,17.6,2.0,30.6,2022-03-14 14:25:17
2467,2468,03-14-2022,14:26:17,29.1,17.6,2.0,30.6,2022-03-14 14:26:17
2468,2469,03-14-2022,14:27:17,29.1,17.7,2.1,30.8,2022-03-14 14:27:17
2469,2470,03-14-2022,14:28:17,29.0,17.6,1.9,30.5,2022-03-14 14:28:17
2470,2471,03-14-2022,14:29:17,29.0,17.7,2.0,30.6,2022-03-14 14:29:17
2471,2472,03-14-2022,14:30:17,29.0,17.8,2.1,30.8,2022-03-14 14:30:17
2472,2473,03-14-2022,14:31:17,29.0,17.8,2.1,30.8,2022-03-14 14:31:17
2473,2474,03-14-2022,14:32:17,28.9,17.8,2.0,30.6,2022-03-14 14:32:17
2474,2475,03-14-2022,14:33:17,28.9,17.9,2.1,30.8,2022-03-14 14:33:17
2475,2476,03-14-2022,14:34:17,28.9,17.9,2.1,30.8,2022-03-14 14:34:17
2476,2477,03-14-2022,14:35:17,28.9,17.9,2.1,30.8,2022-03-14 14:35:17
2477,2478,03-14-2022,14:36:17,28.8,18.0,2.1,30.8,2022-03-14 14:36:17
2478,2479,03-14-2022,14:37:17,28.8,18.0,2.1,30.8,2022-03-14 14:37:17
2479,2480,03-14-2022,14:38:17,28.8,18.0,2.1,30.8,2022-03-14 14:38:17
2480,2481,03-14-2022,14:39:17,28.8,18.0,2.1,30.8,2022-03-14 14:39:17
2481,2482,03-14-2022,14:40:17,28.8,18.0,2.1,30.8,2022-03-14 14:40:17
2482,2483,03-14-2022,14:41:17,28.8,18.0,2.1,30.8,2022-03-14 14:41:17
2483,2484,03-14-2022,14:42:17,28.7,18.0,2.0,30.6,2022-03-14 14:42:17
2484,2485,03-14-2022,14:43:17,28.7,18.1,2.1,30.8,2022-03-14 14:43:17
2485,2486,03-14-2022,14:44:17,28.7,18.1,2.1,30.8,2022-03-14 14:44:17
2486,2487,03-14-2022,14:45:17,28.7,18.1,2.1,30.8,2022-03-14 14:45:17
2487,2488,03-14-2022,14:46:17,28.7,18.1,2.1,30.8,2022-03-14 14:46:17
2488,2489,03-14-2022,14:47:17,28.6,18.1,2.0,30.6,2022-03-14 14:47:17
2489,2490,03-14-2022,14:48:17,28.6,18.2,2.1,30.8,2022-03-14 14:48:17
2490,2491,03-14-2022,14:49:17,28.6,18.2,2.1,30.8,2022-03-14 14:49:17
2491,2492,03-14-2022,14:50:17,28.6,18.2,2.1,30.8,2022-03-14 14:50:17
2492,2493,03-14-2022,14:51:17,28.6,18.2,2.1,30.8,2022-03-14 14:51:17
2493,2494,03-14-2022,14:52:17,28.6,18.3,2.2,30.9,2022-03-14 14:52:17
2494,2495,03-14-2022,14:53:17,28.6,18.3,2.2,30.9,2022-03-14 14:53:17
2495,2496,03-14-2022,14:54:17,28.5,18.4,2.2,30.9,2022-03-14 14:54:17
2496,2497,03-14-2022,14:55:17,28.5,18.4,2.2,30.9,2022-03-14 14:55:17
2497,2498,03-14-2022,14:56:17,28.5,18.4,2.2,30.9,2022-03-14 14:56:17
2498,2499,03-14-2022,14:57:17,28.5,18.4,2.2,30.9,2022-03-14 14:57:17
2499,2500,03-14-2022,14:58:17,28.5,18.4,2.2,30.9,2022-03-14 14:58:17
2500,2501,03-14-2022,14:59:17,28.5,18.5,2.2,31.1,2022-03-14 14:59:17
2501,2502,03-14-2022,15:00:17,28.4,18.4,2.1,30.8,2022-03-14 15:00:17
2502,2503,03-14-2022,15:01:17,28.4,18.4,2.1,30.8,2022-03-14 15:01:17
2503,2504,03-14-2022,15:02:17,28.4,18.4,2.1,30.8,2022-03-14 15:02:17
2504,2505,03-14-2022,15:03:17,28.4,18.4,2.1,30.8,2022-03-14 15:03:17
2505,2506,03-14-2022,15:04:17,28.4,18.4,2.1,30.8,2022-03-14 15:04:17
2506,2507,03-14-2022,15:05:17,28.4,18.4,2.1,30.8,2022-03-14 15:05:17
2507,2508,03-14-2022,15:06:17,28.4,18.4,2.1,30.8,2022-03-14 15:06:17
2508,2509,03-14-2022,15:07:17,28.4,18.4,2.1,30.8,2022-03-14 15:07:17
2509,2510,03-14-2022,15:08:17,28.4,18.4,2.1,30.8,2022-03-14 15:08:17
2510,2511,03-14-2022,15:09:17,28.4,18.3,2.0,30.6,2022-03-14 15:09:17
2511,2512,03-14-2022,15:10:17,28.4,18.3,2.0,30.6,2022-03-14 15:10:17
2512,2513,03-14-2022,15:11:17,28.5,18.4,2.2,30.9,2022-03-14 15:11:17
2513,2514,03-14-2022,15:12:17,28.5,18.4,2.2,30.9,2022-03-14 15:12:17
2514,2515,03-14-2022,15:13:17,28.5,18.4,2.2,30.9,2022-03-14 15:13:17
2515,2516,03-14-2022,15:14:17,28.5,18.4,2.2,30.9,2022-03-14 15:14:17
2516,2517,03-14-2022,15:15:17,28.5,18.3,2.1,30.8,2022-03-14 15:15:17
2517,2518,03-14-2022,15:16:17,28.6,18.4,2.2,31.1,2022-03-14 15:16:17
2518,2519,03-14-2022,15:17:17,28.6,18.3,2.2,30.9,2022-03-14 15:17:17
2519,2520,03-14-2022,15:18:17,28.7,18.3,2.2,31.1,2022-03-14 15:18:17
2520,2521,03-14-2022,15:19:17,28.7,18.3,2.2,31.1,2022-03-14 15:19:17
2521,2522,03-14-2022,15:20:17,28.7,18.2,2.2,31.0,2022-03-14 15:20:17
2522,2523,03-14-2022,15:21:17,28.8,18.1,2.2,31.0,2022-03-14 15:21:17
2523,2524,03-14-2022,15:22:17,28.8,18.1,2.2,31.0,2022-03-14 15:22:17
2524,2525,03-14-2022,15:23:17,28.8,18.1,2.2,31.0,2022-03-14 15:23:17
2525,2526,03-14-2022,15:24:17,28.9,18.1,2.2,31.1,2022-03-14 15:24:17
2526,2527,03-14-2022,15:25:17,28.9,18.1,2.2,31.1,2022-03-14 15:25:17
2527,2528,03-14-2022,15:26:17,29.0,18.0,2.3,31.2,2022-03-14 15:26:17
2528,2529,03-14-2022,15:27:17,29.0,18.0,2.3,31.2,2022-03-14 15:27:17
2529,2530,03-14-2022,15:28:17,29.1,18.0,2.3,31.3,2022-03-14 15:28:17
2530,2531,03-14-2022,15:29:17,29.1,17.9,2.3,31.2,2022-03-14 15:29:17
2531,2532,03-14-2022,15:30:17,29.1,17.9,2.3,31.2,2022-03-14 15:30:17
2532,2533,03-14-2022,15:31:17,29.2,17.9,2.3,31.3,2022-03-14 15:31:17
2533,2534,03-14-2022,15:32:17,29.2,17.8,2.3,31.2,2022-03-14 15:32:17
2534,2535,03-14-2022,15:33:17,29.2,17.8,2.3,31.2,2022-03-14 15:33:17
2535,2536,03-14-2022,15:34:17,29.2,17.8,2.3,31.2,2022-03-14 15:34:17
2536,2537,03-14-2022,15:35:17,29.2,17.8,2.3,31.2,2022-03-14 15:35:17
2537,2538,03-14-2022,15:36:17,29.2,17.7,2.2,31.0,2022-03-14 15:36:17
2538,2539,03-14-2022,15:37:17,29.2,17.8,2.3,31.2,2022-03-14 15:37:17
2539,2540,03-14-2022,15:38:17,29.1,17.7,2.1,30.8,2022-03-14 15:38:17
2540,2541,03-14-2022,15:39:17,29.1,17.7,2.1,30.8,2022-03-14 15:39:17
2541,2542,03-14-2022,15:40:17,29.1,17.7,2.1,30.8,2022-03-14 15:40:17
2542,2543,03-14-2022,15:41:17,29.1,17.8,2.2,31.0,2022-03-14 15:41:17
2543,2544,03-14-2022,15:42:17,29.1,17.8,2.2,31.0,2022-03-14 15:42:17
2544,2545,03-14-2022,15:43:17,29.1,17.8,2.2,31.0,2022-03-14 15:43:17
2545,2546,03-14-2022,15:44:17,29.0,17.8,2.1,30.8,2022-03-14 15:44:17
2546,2547,03-14-2022,15:45:17,29.0,17.8,2.1,30.8,2022-03-14 15:45:17
2547,2548,03-14-2022,15:46:17,29.0,17.8,2.1,30.8,2022-03-14 15:46:17
2548,2549,03-14-2022,15:47:17,29.0,17.8,2.1,30.8,2022-03-14 15:47:17
2549,2550,03-14-2022,15:48:17,28.9,17.8,2.0,30.6,2022-03-14 15:48:17
2550,2551,03-14-2022,15:49:17,28.9,17.8,2.0,30.6,2022-03-14 15:49:17
2551,2552,03-14-2022,15:50:17,28.9,17.8,2.0,30.6,2022-03-14 15:50:17
2552,2553,03-14-2022,15:51:17,28.9,17.9,2.1,30.8,2022-03-14 15:51:17
2553,2554,03-14-2022,15:52:17,28.9,17.9,2.1,30.8,2022-03-14 15:52:17
2554,2555,03-14-2022,15:53:17,28.8,17.9,2.0,30.6,2022-03-14 15:53:17
2555,2556,03-14-2022,15:54:17,28.8,17.9,2.0,30.6,2022-03-14 15:54:17
2556,2557,03-14-2022,15:55:17,28.8,17.9,2.0,30.6,2022-03-14 15:55:17
2557,2558,03-14-2022,15:56:17,28.8,18.0,2.1,30.8,2022-03-14 15:56:17
2558,2559,03-14-2022,15:57:17,28.8,18.0,2.1,30.8,2022-03-14 15:57:17
2559,2560,03-14-2022,15:58:17,28.7,18.1,2.1,30.8,2022-03-14 15:58:17
2560,2561,03-14-2022,15:59:17,28.7,18.1,2.1,30.8,2022-03-14 15:59:17
2561,2562,03-14-2022,16:00:17,28.7,18.1,2.1,30.8,2022-03-14 16:00:17
2562,2563,03-14-2022,16:01:17,28.7,18.1,2.1,30.8,2022-03-14 16:01:17
2563,2564,03-14-2022,16:02:17,28.7,18.2,2.2,31.0,2022-03-14 16:02:17
2564,2565,03-14-2022,16:03:17,28.6,18.3,2.2,30.9,2022-03-14 16:03:17
2565,2566,03-14-2022,16:04:17,28.6,18.3,2.2,30.9,2022-03-14 16:04:17
2566,2567,03-14-2022,16:05:17,28.6,18.3,2.2,30.9,2022-03-14 16:05:17
2567,2568,03-14-2022,16:06:17,28.6,18.3,2.2,30.9,2022-03-14 16:06:17
2568,2569,03-14-2022,16:07:17,28.5,18.4,2.2,30.9,2022-03-14 16:07:17
2569,2570,03-14-2022,16:08:17,28.5,18.4,2.2,30.9,2022-03-14 16:08:17
2570,2571,03-14-2022,16:09:17,28.5,18.5,2.2,31.1,2022-03-14 16:09:17
2571,2572,03-14-2022,16:10:17,28.5,18.5,2.2,31.1,2022-03-14 16:10:17
2572,2573,03-14-2022,16:11:17,28.5,18.5,2.2,31.1,2022-03-14 16:11:17
2573,2574,03-14-2022,16:12:17,28.5,18.5,2.2,31.1,2022-03-14 16:12:17
2574,2575,03-14-2022,16:13:17,28.5,18.6,2.3,31.3,2022-03-14 16:13:17
2575,2576,03-14-2022,16:14:17,28.5,18.6,2.3,31.3,2022-03-14 16:14:17
2576,2577,03-14-2022,16:15:17,28.5,18.6,2.3,31.3,2022-03-14 16:15:17
2577,2578,03-14-2022,16:16:17,28.4,18.5,2.1,30.9,2022-03-14 16:16:17
2578,2579,03-14-2022,16:17:17,28.4,18.5,2.1,30.9,2022-03-14 16:17:17
2579,2580,03-14-2022,16:18:17,28.4,18.6,2.2,31.1,2022-03-14 16:18:17
2580,2581,03-14-2022,16:19:17,28.4,18.6,2.2,31.1,2022-03-14 16:19:17
2581,2582,03-14-2022,16:20:17,28.4,18.6,2.2,31.1,2022-03-14 16:20:17
2582,2583,03-14-2022,16:21:17,28.4,18.6,2.2,31.1,2022-03-14 16:21:17
2583,2584,03-14-2022,16:22:17,28.4,18.6,2.2,31.1,2022-03-14 16:22:17
2584,2585,03-14-2022,16:23:17,28.4,18.6,2.2,31.1,2022-03-14 16:23:17
2585,2586,03-14-2022,16:24:17,28.4,18.6,2.2,31.1,2022-03-14 16:24:17
2586,2587,03-14-2022,16:25:17,28.4,18.6,2.2,31.1,2022-03-14 16:25:17
2587,2588,03-14-2022,16:26:17,28.4,18.7,2.3,31.3,2022-03-14 16:26:17
2588,2589,03-14-2022,16:27:17,28.4,18.7,2.3,31.3,2022-03-14 16:27:17
2589,2590,03-14-2022,16:28:17,28.3,18.7,2.2,31.1,2022-03-14 16:28:17
2590,2591,03-14-2022,16:29:17,28.3,18.7,2.2,31.1,2022-03-14 16:29:17
2591,2592,03-14-2022,16:30:17,28.3,18.7,2.2,31.1,2022-03-14 16:30:17
2592,2593,03-14-2022,16:31:17,28.4,18.7,2.3,31.3,2022-03-14 16:31:17
2593,2594,03-14-2022,16:32:17,28.4,18.7,2.3,31.3,2022-03-14 16:32:17
2594,2595,03-14-2022,16:33:17,28.4,18.6,2.2,31.1,2022-03-14 16:33:17
2595,2596,03-14-2022,16:34:17,28.4,18.7,2.3,31.3,2022-03-14 16:34:17
2596,2597,03-14-2022,16:35:17,28.5,18.6,2.3,31.3,2022-03-14 16:35:17
2597,2598,03-14-2022,16:36:17,28.5,18.6,2.3,31.3,2022-03-14 16:36:17
2598,2599,03-14-2022,16:37:17,28.5,18.5,2.2,31.1,2022-03-14 16:37:17
2599,2600,03-14-2022,16:38:17,28.5,18.5,2.2,31.1,2022-03-14 16:38:17
2600,2601,03-14-2022,16:39:17,28.6,18.5,2.3,31.3,2022-03-14 16:39:17
2601,2602,03-14-2022,16:40:17,28.6,18.5,2.3,31.3,2022-03-14 16:40:17
2602,2603,03-14-2022,16:41:17,28.7,18.4,2.3,31.3,2022-03-14 16:41:17
2603,2604,03-14-2022,16:42:17,28.7,18.3,2.2,31.1,2022-03-14 16:42:17
2604,2605,03-14-2022,16:43:17,28.8,18.3,2.3,31.3,2022-03-14 16:43:17
2605,2606,03-14-2022,16:44:17,28.8,18.3,2.3,31.3,2022-03-14 16:44:17
2606,2607,03-14-2022,16:45:17,28.8,18.2,2.2,31.1,2022-03-14 16:45:17
2607,2608,03-14-2022,16:46:17,28.9,18.2,2.3,31.3,2022-03-14 16:46:17
2608,2609,03-14-2022,16:47:17,29.0,18.1,2.3,31.3,2022-03-14 16:47:17
2609,2610,03-14-2022,16:48:17,29.0,18.0,2.3,31.2,2022-03-14 16:48:17
2610,2611,03-14-2022,16:49:17,29.0,18.0,2.3,31.2,2022-03-14 16:49:17
2611,2612,03-14-2022,16:50:17,29.1,18.0,2.3,31.3,2022-03-14 16:50:17
2612,2613,03-14-2022,16:51:17,29.1,17.9,2.3,31.2,2022-03-14 16:51:17
2613,2614,03-14-2022,16:52:17,29.1,17.9,2.3,31.2,2022-03-14 16:52:17
2614,2615,03-14-2022,16:53:17,29.2,17.9,2.3,31.3,2022-03-14 16:53:17
